curves|label
{x*t-y*z=y^3+x^2*z+x^2*t+y^2*t+x*z*t-z^2*t-x*t^2+y*t^2-t^3=0}|4.3.a_a_ab_af
{y^2=2*x^9+2*x^7+2*x^6+2*x^5+x^4+2*x^3+2,y^2=2*x^9+x^6+x^4+x^3+x^2+x,y^2=x^10+x^9+x^8+x^7+x^6+2*x^4+2*x^3+2*x^2+x,y^2=x^10+2*x^9+x^8+2*x^6+2*x^3+2,x*y+t^2=y^3-z^3+x^2*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=y^3+x*z^2+y*z^2-z^3+x^2*t+x*z*t-y*z*t=0,x*y+t^2=y^3+x*y*z+y^2*z+z^3+x^2*t-y^2*t+x*z*t+y*z*t=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+x*z*t-x*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t-z^2*t-x*t^2+z*t^2=0}|4.3.a_a_ab_ag
{x*t-y*z=x*y^2+x^2*z+x*z*t+z^2*t+x*t^2+y*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-z^2*t-x*t^2-y*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t+y^2*t+x*z*t-z^2*t-x*t^2-y*t^2-z*t^2=0}|4.3.a_a_ab_ah
{x*y+t^2=y^3-y^2*z+x*z^2+y*z^2-z^3+x^2*t-x*y*t+y^2*t+x*z*t+y*z*t-z^2*t=0}|4.3.a_a_ab_ai
{x*t-y*z=x*y^2+x^2*z+z^3+x*z*t-z^2*t+y*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-x*z*t-x*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+z^3+x*z*t+z^2*t-y*t^2+z*t^2+t^3=0}|4.3.a_a_ab_b
{y^2=2*x^10+x^9+x^8+x^7+2*x^6+x^5+x^4+x^3+2*x^2+x,y^2=2*x^10+2*x^8+2*x^6+x^4+2*x^3+x^2+x+1,x*y+t^2=y^3-y^2*z-y*z^2-z^3+x^2*t+x*z*t-y*z*t-z^2*t=0,x*y+t^2=y^3+x*y*z-y^2*z+x*z^2-y*z^2+z^3+x^2*t-y^2*t-x*z*t-z^2*t=0,x^2+y^2+z*t=y^3+x*z^2-z^3+y^2*t+y*z*t+x*t^2=0}|4.3.a_a_ab_c
{x*t-y*z=y^3+x^2*z-x*y*t-x*z*t+z^2*t-y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+x*t^2-y*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+y^2*t+x*z*t-z^2*t-x*t^2-y*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+y^2*t-z^2*t-x*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+x*y*t-y^2*t+z^2*t-z*t^2-t^3=0,x^2+y^2+z*t=z^3+y^2*t+y*z*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t+y*z*t+y*t^2-t^3=0,x^2+y^2+z*t=y^3+x*z^2-y*z^2+z^3+y^2*t-y*z*t+z^2*t+x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+x*z^2+x*z*t+y*z*t-x*t^2+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3+x*z^2+y^2*t-x*z*t-y*z*t-z^2*t+x*t^2+z*t^2-t^3=0}|4.3.a_a_ab_d
{x^2+y^2+z*t=y*z^2+z^3+y^2*t-y*z*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+y^2*t-y*z*t+x*t^2-y*t^2+t^3=0}|4.3.a_a_ab_e
{x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-x*z*t-z^2*t-x*t^2+y*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-y*z*t+z^2*t+x*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+z^3-y*z*t+z^2*t+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2-z^3+x*z*t+z^2*t+x*t^2+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+x*z*t-y*z*t-z^2*t-x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2-z^3+y^2*t+x*z*t-x*t^2+z*t^2-t^3=0}|4.3.a_a_ab_f
{y^2=x^10+2*x^9+x^8+x^7+2*x^6+2*x^5+2*x^4+x^3+x^2+2*x,x*y+t^2=x*y^2-y^2*z+z^3+x^2*t-y^2*t+x*z*t+y*z*t=0,x*t-y*z=y^3+x^2*z-z^3-x*z*t+z^2*t+y*t^2-t^3=0,x*t-y*z=y^3+x^2*z-x*z*t-z^2*t+x*t^2+y*t^2+z*t^2-t^3=0}|4.3.a_a_ab_g
{x*t-y*z=y^3+x^2*z+x*y*t+z^2*t+x*t^2-z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t+x*z*t+z^2*t-y*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2+z^3+y^2*t+x*z*t+y*z*t-z^2*t-x*t^2+z*t^2-t^3=0}|4.3.a_a_ab_h
{x*y+t^2=-y^3+y^2*z+x*z^2-y*z^2+z^3+x^2*t-y^2*t+y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t+z^2*t+x*t^2-y*t^2+t^3=0}|4.3.a_a_ab_i
{x*t-y*z=y^3+x^2*z+x^2*t-y^2*t-z^2*t+x*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y*z^2+y^2*t+x*z*t-y*z*t+z^2*t+y*t^2=0,x^2+y^2+z*t=y^3-z^3+y^2*t+x*z*t+y*z*t+x*t^2-y*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2-z^3-y^2*t+x*z*t-y*z*t-z^2*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^3-y*z^2+z^3+y^2*t+x*z*t-z^2*t-x*t^2-y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2+z^3+y^2*t+x*z*t-x*t^2-y*t^2-t^3=0}|4.3.a_a_ab_j
{y^2=x^9+x^8+2*x^7+x^6+2*x^5+x^4+2*x^3+x+1,y^2=2*x^9+2*x^8+x^7+x^6+x^3+x+2,y^2=2*x^9+x^8+2*x^7+2*x^6+x^5+x^4+x^3+2*x^2+2*x+1,y^2=2*x^10+x^9+2*x^8+2*x^5+x^4+x^3+2*x+1,x*y+t^2=y^3+y^2*z+x*z^2-z^3+x^2*t-y^2*t-y*z*t+z^2*t=0,x*y+t^2=-y^3+y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*z*t+y*z*t-z^2*t=0,x*y+t^2=y^3+y^2*z+x*z^2-z^3+x^2*t+x*y*t+y*z*t+z^2*t=0}|4.3.a_a_ab_k
{x^2+y^2+z*t=y^3+y^2*z-y*z^2-z^3-y^2*t+x*z*t-y*z*t-z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2-z^3+y^2*t+x*z*t-z^2*t-x*t^2+t^3=0,x^2+y^2+z*t=y^3+x*z^2+y*z^2+y^2*t+x*z*t-y*z*t+z^2*t+x*t^2+t^3=0}|4.3.a_a_ab_l
{x*y+t^2=y^3+y^2*z+x*z^2+y*z^2+z^3+x^2*t+x*y*t+x*z*t+y*z*t+z^2*t=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3-y^2*t+x*z*t-y*z*t+x*t^2-y*t^2+t^3=0}|4.3.a_a_ab_m
{x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t-x*z*t+z^2*t+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+y^2*t+x*z*t-y*z*t-y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y*z^2+z^3+x*z*t-z^2*t-x*t^2+t^3=0,x^2+y^2+z*t=y^3+x*z^2+z^3+x*t^2-y*t^2+z*t^2-t^3=0}|4.3.a_a_ab_n
{x*y+t^2=x^2*z-x*y*z+y^2*z+y*z^2-z^3+x*y*t-y*z*t=0}|4.3.a_a_ab_o
{y^2=x^9+x^8+x^6+2*x^5+2*x^4+2*x^2+2*x+1,y^2=x^9+2*x^8+x^7+2*x^6+2*x^5+2*x^2+x+1,y^2=x^10+2*x^8+2*x^7+2*x^6+x^5+x^4+x^3+x^2+2*x+1,x*y+t^2=y^3+x*y*z+y^2*z+x*z^2+y*z^2-z^3+x^2*t-x*z*t+y*z*t-z^2*t=0,x*y+t^2=y^3+x*y*z+y^2*z+x*z^2+y*z^2-z^3+x^2*t+y^2*t-x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z-z^3+x*z*t+z^2*t+y*t^2-z*t^2-t^3=0}|4.3.a_a_ac_a
{x*y+t^2=x*y^2+y^3+y^2*z+x*z^2+z^3+x^2*t+y^2*t+x*z*t+y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+x*z*t+z^2*t+x*t^2-y*t^2-t^3=0}|4.3.a_a_ac_ab
{y^2=2*x^9+2*x^7+2*x^6+x^3+x^2+2*x+1,x*y+t^2=-y^3+x*y*z+y^2*z+x*z^2+z^3+x^2*t+x*z*t=0}|4.3.a_a_ac_ac
{y^2=x^9+x^7+2*x^5+2*x^4+2*x^3+x^2+2*x,y^2=x^10+x^9+2*x^8+x^7+2*x^4+2*x^2+2,y^2=2*x^9+2*x^8+x^6+2*x^5+2*x^4+x^3+x^2+2*x+1,y^2=x^9+x^7+2*x^5+x^4+2*x^3+2*x^2+2*x+2,x*y+t^2=y^2*z+y*z^2-z^3+x^2*t+x*z*t-y*z*t-z^2*t=0,x*y+t^2=y^3-y*z^2-z^3+x^2*t+y^2*t+x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t-y^2*t+z^2*t-y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+x^2*t+x*y*t+x*z*t+z^2*t-x*t^2-y*t^2+t^3=0}|4.3.a_a_ac_ae
{x*y+t^2=-y^3+x*z^2+y*z^2+z^3+x^2*t+x*y*t-y^2*t+x*z*t+y*z*t-z^2*t=0}|4.3.a_a_ac_af
{y^2=x^9+x^8+2*x^7+x^3+2*x^2+x,y^2=x^10+x^9+x^8+2*x^6+2*x^5+x^4+2*x^3+2*x^2+x+1,x*y+t^2=y^3-y*z^2+z^3+x^2*t+x*y*t-y^2*t+y*z*t+z^2*t=0,x*t-y*z=x*y^2+x^2*z+x^2*t-x*y*t+x*z*t-z^2*t+y*t^2+z*t^2+t^3=0}|4.3.a_a_ac_ag
{x*y+t^2=y^3+x*z^2+y*z^2+z^3+x^2*t-x*y*t+y^2*t+z^2*t=0,x*y+t^2=-y^3+x*y*z+y^2*z-y*z^2+z^3+x^2*t-x*y*t+y^2*t+x*z*t+y*z*t=0}|4.3.a_a_ac_aj
{x*y+t^2=-y^3+x*y*z-y^2*z+x*z^2-y*z^2-z^3+x^2*t+x*z*t-y*z*t-z^2*t=0}|4.3.a_a_ac_ak
{x*y+t^2=y^2*z-y*z^2-z^3+x^2*t+x*z*t-y*z*t-z^2*t=0,x*y+t^2=y^3+y^2*z-z^3+x^2*t+x*z*t-y*z*t-z^2*t=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-y^2*t-x*z*t+z^2*t-y*t^2-z*t^2=0,x^2+y^2+z*t=y^3+y^2*z-z^3+z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z-z^3+y^2*t+x*z*t+y*z*t-z^2*t+x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+x*z*t-y*z*t-x*t^2-y*t^2+z*t^2-t^3=0}|4.3.a_a_ac_b
{y^2=2*x^9+2*x^8+x^7+2*x^5+2*x^3+x^2+1,y^2=2*x^10+x^9+x^8+x^7+x^6+2*x^4+2*x^2+2*x,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t+z^2*t+z*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+y^2*t+x*z*t-z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t-y*z*t+z^2*t-x*t^2-y*t^2+t^3=0}|4.3.a_a_ac_c
{x*y+t^2=-y^3+x*z^2+z^3+x^2*t-y^2*t+x*z*t=0,x*y+t^2=y^3+y^2*z+x*z^2-z^3+x^2*t+x*y*t+y*z*t-z^2*t=0,x*y+t^2=y^3+y^2*z+x*z^2+y*z^2-z^3+x^2*t+x*y*t-y^2*t+y*z*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+x*z*t+z^2*t+x*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+y^2*t+x*z*t+z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+z^3+y^2*t+x*z*t-y*z*t-x*t^2=0}|4.3.a_a_ac_d
{y^2=x^9+2*x^8+2*x^7+2*x^5+x^4+x^3+2*x,y^2=x^10+x^9+x^8+2*x^4+x^3+2*x+2,y^2=2*x^9+2*x^8+x^6+x^4+x^3+2*x^2+x+2,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*z*t+y*z*t+z^2*t+x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t-z^2*t+x*t^2+y*t^2+t^3=0}|4.3.a_a_ac_e
{x*y+t^2=y^3+x*y*z-y^2*z+x*z^2+y*z^2+z^3+x^2*t-x*y*t+y*z*t+z^2*t=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t-y*z*t-z^2*t+x*t^2=0}|4.3.a_a_ac_f
{y^2=2*x^10+2*x^9+2*x^8+x^7+2*x^6+2*x^4+x^3+2*x+1,x*y+t^2=y^2*z+y*z^2+z^3+x^2*t+x*z*t+y*z*t=0,x*y+t^2=-y^3+y^2*z+x*z^2+y*z^2+z^3+x^2*t+y^2*t=0,x*y+t^2=y^3+y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*z*t-z^2*t=0,x*y+t^2=-y^3+y^2*z+x*z^2+y*z^2+z^3+x^2*t+y^2*t+x*z*t+z^2*t=0,x*y+t^2=y^2*z+x*z^2+z^3+x^2*t+x*y*t-y^2*t-y*z*t+z^2*t=0,x*y+t^2=y^3+x*y*z+x*z^2-y*z^2-z^3+x^2*t-x*y*t+y^2*t=0,x*y+t^2=y^3+x^2*z+x*y*z+y^2*z-z^3+x*y*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t-x*z*t+z^2*t+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+y*z*t+x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2+z^3+x*z*t+z^2*t+x*t^2+t^3=0}|4.3.a_a_ac_g
{x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t-x*z*t-z^2*t-x*t^2+y*t^2=0,x^2+y^2+z*t=y^3+y^2*z-z^3+y*z*t+z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^3+x*z^2+y*z^2+z^3+y^2*t-z^2*t-x*t^2+y*t^2+z*t^2+t^3=0}|4.3.a_a_ac_h
{x*y+t^2=y^3-y^2*z+x*z^2-y*z^2-z^3+x^2*t+x*y*t-y^2*t+x*z*t+y*z*t=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2-y^2*t+x*z*t-y*z*t+z^2*t-x*t^2-z*t^2+t^3=0}|4.3.a_a_ac_i
{x*y+t^2=x*y*z+y^2*z+x*z^2-y*z^2-z^3+x^2*t-x*z*t-y*z*t+z^2*t=0}|4.3.a_a_ac_j
{y^2=x^10+x^9+2*x^6+x^5+x^4+2*x^3+x,y^2=2*x^10+2*x^7+x^6+2*x^5+2*x^4+2*x^3+2*x+1,x*y+t^2=y^3+x^2*z+x*y*z-y*z^2-z^3+y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z-x*y*t+z^2*t+x*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+z^2*t+y*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2+y^2*t-y*z*t+z^2*t+x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3+x*z*t+y*z*t+z^2*t+x*t^2-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+y^2*t+x*z*t-y*z*t-z^2*t+x*t^2-y*t^2-z*t^2=0,x^2+y^2+z*t=y^3+y^2*z-z^3+x*z*t+y*z*t-x*t^2-y*t^2+z*t^2=0}|4.3.a_a_ac_k
{x*y+t^2=y^3+y^2*z+x*z^2+y*z^2+z^3+x^2*t-y^2*t-z^2*t=0,x*y+t^2=y^3+y^2*z+x*z^2-z^3+x^2*t-x*y*t+y^2*t+x*z*t-y*z*t+z^2*t=0,x^2+y^2+z*t=y^3+y*z^2+z^2*t+x*t^2+t^3=0,x^2+y^2+z*t=y^3+x*z^2+y*z^2+y^2*t+y*z*t-z^2*t+x*t^2+y*t^2-z*t^2=0}|4.3.a_a_ac_l
{y^2=x^9+x^7+2*x^6+2*x^5+2*x^3+x^2+2*x+2,y^2=2*x^9+x^6+x^5+x^4+x^2+x}|4.3.a_a_ac_m
{x*y+t^2=y^3+x*z^2+y*z^2+z^3+x^2*t-x*y*t+y^2*t+y*z*t=0}|4.3.a_a_ad_a
{x*t-y*z=y^3+x^2*z+x*y*t+x*z*t-z^2*t+x*t^2-y*t^2+z*t^2-t^3=0,x*t-y*z=y^3+x^2*z+x*y*t-x*z*t-z^2*t+x*t^2-t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+y^2*t-x*z*t-z^2*t-x*t^2+y*t^2-z*t^2+t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t-y^2*t+z^2*t+y*t^2-t^3=0}|4.3.a_a_ad_ab
{y^2=x^10+2*x^7+x^5+x^4+2*x^2+2,x*y+t^2=y^3+x*y*z+y^2*z+y*z^2+z^3+x^2*t+x*z*t+y*z*t=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t+z^2*t-y*t^2+z*t^2+t^3=0}|4.3.a_a_ad_ac
{x*t-y*z=y^3+x^2*z+z^3-z^2*t+x*t^2+y*t^2+z*t^2+t^3=0}|4.3.a_a_ad_ad
{y^2=x^10+x^8+x^7+2*x^4+2,x*y+t^2=y^3+x*y*z+x*z^2+y*z^2+z^3+x^2*t-y^2*t+x*z*t-y*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+x*y*t-x*z*t+z^2*t+x*t^2-y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+x*z*t-z^2*t-x*t^2-y*t^2+t^3=0}|4.3.a_a_ad_ae
{x*t-y*z=x*y^2+x^2*z-z^3+x^2*t-x*y*t+y^2*t+z^2*t+x*t^2+y*t^2-t^3=0}|4.3.a_a_ad_af
{y^2=x^10+2*x^3+2*x,x*t-y*z=y^3+x^2*z+z^3+z^2*t+y*t^2=0}|4.3.a_a_ad_ag
{x*t-y*z=y^3+x^2*z-z^3+x*y*t-x*z*t-z^2*t+x*t^2-y*t^2-t^3=0}|4.3.a_a_ad_ah
{x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t+z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t-y^2*t+x*z*t-z^2*t+x*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-z^2*t-x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2-y*z*t+x*t^2+y*t^2+t^3=0}|4.3.a_a_ad_b
{y^2=2*x^9+x^8+x^7+x^6+x^5+2*x^3+x^2+2*x,y^2=x^9+2*x^7+x^6+x^4+x^2+2*x+2,y^2=2*x^10+2*x^9+2*x^5+2*x^4+2*x^3+x^2+x,x*y+t^2=-y^3+x*z^2+z^3+x^2*t+y^2*t+y*z*t=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t+y^2*t-x*z*t+z^2*t-y*t^2=0}|4.3.a_a_ad_c
{x*t-y*z=y^3+x^2*z+x^2*t+y^2*t+x*z*t+z^2*t-x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+z^3+x*t^2+z*t^2=0}|4.3.a_a_ad_d
{y^2=2*x^10+2*x^9+x^8+x^7+x^6+x^5+x^4+x^3+x+2}|4.3.a_a_ad_e
{x^2+y^2+z*t=y^3+y^2*z-z^3+y^2*t+x*z*t-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+z^3-y^2*t+x*z*t+y*z*t+x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^3+z^3+x*z*t+z^2*t+x*t^2+y*t^2=0,x^2+y^2+z*t=y^3+y^2*z-z^3+y^2*t+x*z*t+z^2*t+x*t^2-z*t^2=0,x^2+y^2+z*t=y^2*z+x*z^2+y*z^2+z^3-y^2*t+y*z*t+x*t^2+y*t^2-z*t^2+t^3=0}|4.3.a_a_ad_f
{y^2=x^10+x^8+2*x^7+x^4+2*x^3+x^2+2*x+1,y^2=x^10+2*x^6+2*x^5+x^4+2*x^3+x,x*y+t^2=y^3+x*z^2-y*z^2+z^3+x^2*t+z^2*t=0,x*y+t^2=-y^3+x*z^2-y*z^2+z^3+x^2*t+x*y*t+y*z*t+z^2*t=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+x*t^2-y*t^2+z*t^2=0}|4.3.a_a_ad_g
{x^2+y^2+z*t=y^3+y*z^2+y^2*t+x*z*t+y*z*t-z^2*t-z*t^2-t^3=0}|4.3.a_a_ad_h
{x*y+t^2=y^3+x*z^2-y*z^2+z^3+x^2*t-x*y*t+y^2*t+x*z*t+y*z*t=0,x*t-y*z=y^3+x^2*z-z^3+x*y*t+x*z*t-z^2*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^3-y*z^2-z^3+y^2*t+x*z*t-y*z*t+x*t^2-t^3=0}|4.3.a_a_ad_i
{x*t-y*z=x*y^2+x^2*z+z^3+x*z*t-x*t^2+y*t^2-z*t^2-t^3=0}|4.3.a_a_ad_j
{y^2=2*x^9+x^8+2*x^7+2*x^5+x^4+x^2+2*x+1,y^2=2*x^9+2*x^8+x^3+x^2+x+1,x*y+t^2=y^3+y^2*z+x*z^2+y*z^2-z^3+x^2*t-x*y*t+y^2*t+x*z*t-y*z*t=0,x*y+t^2=y^3+x*y*z-y*z^2+z^3+x^2*t+y*z*t=0,x*t-y*z=y^3+x^2*z-x*z*t-z^2*t+x*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3-y^2*t+x*z*t+z^2*t-x*t^2=0}|4.3.a_a_ae_a
{y^2=2*x^10+2*x^9+x^8+x^7+x^6+x^3+x^2+x,y^2=2*x^9+x^8+x^6+x^5+x^4+2*x^3+2*x+2,y^2=x^9+2*x^8+2*x^6+2*x^4+x^3+x,x*y+t^2=y^3-y^2*z+x*z^2+y*z^2-z^3+x^2*t-x*y*t+y^2*t+x*z*t=0}|4.3.a_a_ae_ac
{x*t-y*z=y^3+x^2*z+z^3-x*y*t-y*t^2+z*t^2=0}|4.3.a_a_ae_ad
{y^2=x^9+2*x^8+2*x^4+2*x^3+2*x^2+2*x}|4.3.a_a_ae_ae
{x*y+t^2=y^3-y^2*z-y*z^2-z^3+x^2*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=y^3-y^2*z+x*z^2+y*z^2-z^3+x^2*t+x*z*t-y*z*t+z^2*t=0,x*y+t^2=x*y^2+y^2*z+x*z^2+z^3+x^2*t-y^2*t+x*z*t+y*z*t+z^2*t=0}|4.3.a_a_ae_b
{y^2=2*x^10+2*x^9+x^8+x^7+2*x^6+x^5+2*x^3+x,y^2=2*x^9+x^8+x^7+2*x^6+x^5+x^4+2*x^3+2*x^2+x+2,x*y+t^2=y^3+x*z^2-y*z^2+z^3+x^2*t+x*y*t-y^2*t+x*z*t+z^2*t=0,x*y+t^2=x*y*z+y^2*z+x*z^2-y*z^2-z^3+x^2*t+x*z*t-y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t-y^2*t+z^2*t-x*t^2+y*t^2+z*t^2-t^3=0}|4.3.a_a_ae_c
{y^2=x^10+x^9+2*x^8+2*x^6+x^5+2*x^3+2*x^2+2*x+2,y^2=2*x^9+2*x^8+2*x^5+x^4+x+1,x^2+y^2+z*t=y^2*z+y*z^2-y*z*t-z^2*t+x*t^2=0}|4.3.a_a_ae_e
{x*y+t^2=y^3-y^2*z-y*z^2+z^3+x^2*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=-y^3+x*z^2-y*z^2+z^3+x^2*t-y^2*t+x*z*t-y*z*t-z^2*t=0,x^2+y^2+z*t=y^3-y*z^2+z^3+y^2*t-y*z*t-z^2*t+x*t^2+y*t^2-z*t^2-t^3=0}|4.3.a_a_ae_f
{y^2=x^9+2*x^8+x^7+x^5+x^2+x,y^2=x^10+2*x^9+x^8+2*x^7+2*x^6+2*x^5+2*x^4+2*x^3+x^2+2*x,y^2=2*x^9+x^8+x^7+2*x^5+x^4+x^3+x^2+x+2,x*y+t^2=x*y*z+z^3+x^2*t-y^2*t+y*z*t=0,x*t-y*z=y^3+x^2*z-x*z*t+z^2*t+x*t^2-y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=z^3+y^2*t+y*z*t+y*t^2+z*t^2+t^3=0}|4.3.a_a_ae_g
{y^2=x^10+2*x^9+x^8+x^6+2*x^5+2*x^4+2*x^2+x+2}|4.3.a_a_ae_i
{x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t+x*t^2+y*t^2+z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+x*z*t-z^2*t+y*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+x*y*t+y^2*t-x*z*t-z^2*t+x*t^2+t^3=0}|4.3.a_a_af_d
{x*y+t^2=y^3+x*y*z+x*z^2+y*z^2+z^3+x^2*t+x*y*t-x*z*t+z^2*t=0,x*y+t^2=x^2*z+x*y*z+y^2*z+y*z^2-z^3+x*y*t+z^2*t=0}|4.3.a_a_b_a
{x*t-y*z=y^3+x^2*z-z^3+x^2*t+y^2*t+x*z*t+y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+x^2*t-y^2*t-z^2*t+x*t^2-y*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+y^2*t+z^2*t+x*t^2+z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t-y*z*t+x*t^2+y*t^2+t^3=0,x^2+y^2+z*t=y^3+z^3+y^2*t+x*z*t+y*z*t+z^2*t-y*t^2=0,x^2+y^2+z*t=y^3-y*z^2-z^3+y^2*t+x*z*t-y*z*t+y*t^2+z*t^2=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t-y*z*t+z^2*t+x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t+y*z*t+x*t^2+y*t^2+z*t^2-t^3=0}|4.3.a_a_b_ab
